,STATEFP,COUNTYFP,TRACTCE,AFFGEOID,GEOID,NAME,LSAD,ALAND,AWATER,geometry
693,25,025,070800,1400000US25025070800,25025070800,708,CT,191189,0,"POLYGON ((-71.084681 42.340293, -71.083151 42.341622, -71.08077999999999 42.343744, -71.08008199999999 42.344219, -71.079972 42.34415, -71.07856099999999 42.343211, -71.079207 42.342697, -71.079014 42.342551, -71.077372 42.340931, -71.08046999999999 42.339292, -71.081969 42.338416, -71.084459 42.340067, -71.084681 42.340293))"
694,25,025,071101,1400000US25025071101,25025071101,711.01,CT,357604,0,"POLYGON ((-71.07694099999999 42.336527, -71.074995 42.337931, -71.072504 42.33961499999999, -71.070365 42.338783, -71.06835099999999 42.337172, -71.06941399999999 42.336414, -71.067831 42.335446, -71.069226 42.334734, -71.072152 42.332727, -71.07337 42.33361, -71.07435699999999 42.332847, -71.07503699999999 42.33349, -71.07611899999999 42.332813, -71.075783 42.33449299999999, -71.07762099999999 42.336001, -71.07694099999999 42.336527))"
695,25,025,080300,1400000US25025080300,25025080300,803,CT,268833,0,"POLYGON ((-71.08344799999999 42.32865, -71.081521 42.328486, -71.08089099999999 42.328497, -71.07926399999999 42.328514, -71.077472 42.330898, -71.07499 42.329075, -71.07521 42.327028, -71.075248 42.325965, -71.076624 42.327118, -71.07736299999999 42.326521, -71.07818 42.325885, -71.078654 42.324867, -71.0796 42.324161, -71.081605 42.325549, -71.083308 42.325959, -71.08327 42.326127, -71.08310999999999 42.32812, -71.08344799999999 42.32865))"
696,25,025,080900,1400000US25025080900,25025080900,809,CT,256492,0,"POLYGON ((-71.105605 42.332406, -71.10491 42.33419, -71.10242699999999 42.335149, -71.100306 42.335941, -71.09979 42.335401, -71.101321 42.33296, -71.09931899999999 42.332276, -71.097185 42.331782, -71.098738 42.329756, -71.098941 42.329133, -71.10086099999999 42.330002, -71.103081 42.330528, -71.105169 42.331012, -71.105605 42.332406))"
697,25,025,081100,1400000US25025081100,25025081100,811,CT,495877,0,"POLYGON ((-71.114305 42.324732, -71.11282799999999 42.325876, -71.11196199999999 42.328387, -71.113016 42.33193199999999, -71.112298 42.332003, -71.11023899999999 42.333044, -71.10959099999999 42.333199, -71.109561 42.330967, -71.108901 42.330715, -71.10850099999999 42.330597, -71.10646199999999 42.330666, -71.101276 42.32935, -71.099368 42.327995, -71.10011299999999 42.326418, -71.10229099999999 42.326348, -71.104618 42.326092, -71.106544 42.32651, -71.107181 42.326898, -71.108333 42.327318, -71.110832 42.329073, -71.11225899999999 42.324552, -71.112202 42.323125, -71.114098 42.323307, -71.115078 42.323573, -71.114305 42.324732))"
698,25,025,081400,1400000US25025081400,25025081400,814,CT,620480,0,"POLYGON ((-71.099368 42.327995, -71.098941 42.329133, -71.098738 42.329756, -71.097185 42.331782, -71.09535099999999 42.331554, -71.09460399999999 42.331437, -71.093806 42.331331, -71.09052699999999 42.331173, -71.088189 42.330611, -71.091441 42.330037, -71.091239 42.329939, -71.08767399999999 42.327912, -71.086996 42.327782, -71.08789 42.32571, -71.08878799999999 42.32421799999999, -71.09005399999999 42.32468799999999, -71.09095599999999 42.325022, -71.091798 42.325981, -71.092905 42.326878, -71.09347199999999 42.323288, -71.095398 42.32325, -71.09652299999999 42.32620199999999, -71.098398 42.324934, -71.098917 42.325025, -71.099278 42.326361, -71.10011299999999 42.326418, -71.099368 42.327995))"
699,25,025,081800,1400000US25025081800,25025081800,818,CT,373922,0,"POLYGON ((-71.083308 42.325959, -71.081605 42.325549, -71.0796 42.324161, -71.077516 42.323261, -71.07666399999999 42.322889, -71.077146 42.322196, -71.07774599999999 42.320431, -71.077749 42.319284, -71.077814 42.318296, -71.078215 42.315871, -71.078823 42.314608, -71.08099799999999 42.315755, -71.08284999999999 42.316362, -71.08236699999999 42.31723299999999, -71.08191699999999 42.31802099999999, -71.081789 42.31827, -71.081385 42.319802, -71.081621 42.320732, -71.081923 42.321727, -71.083308 42.325959))"
700,25,023,545400,1400000US25023545400,25023545400,5454,CT,16031870,17982421,"POLYGON ((-70.734128 41.768247, -70.72678399999999 41.766259, -70.725067 41.76633, -70.72361699999999 41.766647, -70.72246799999999 41.767163, -70.71587 41.760324, -70.71284899999999 41.758298, -70.712525 41.756784, -70.70961199999999 41.756136, -70.703633 41.755319, -70.702455 41.75535, -70.68888799999999 41.756843, -70.685146 41.75686899999999, -70.679807 41.756166, -70.677092 41.756382, -70.677831 41.755116, -70.678065 41.752542, -70.679992 41.749101, -70.684776 41.749198, -70.68627099999999 41.747814, -70.684628 41.747995, -70.679889 41.74681, -70.676373 41.744776, -70.672613 41.743688, -70.671576 41.74297, -70.664501 41.736744, -70.662869 41.736648, -70.65938199999999 41.739359, -70.63938999999999 41.728018, -70.639476 41.726473, -70.64224399999999 41.719225, -70.6435581909479 41.71763953421789, -70.648805 41.718029, -70.650469 41.713416, -70.66045199999999 41.705076, -70.674064 41.691371, -70.67613799999999 41.692654, -70.665205 41.703834, -70.656206 41.713387, -70.65659599999999 41.715401, -70.664005 41.716201, -70.67045299999999 41.721912, -70.67922799999999 41.727431, -70.68588299999999 41.727076, -70.68758761002039 41.7246585661007, -70.68826 41.723705, -70.69705399999999 41.729204, -70.706166 41.728984, -70.70819299999999 41.730959, -70.71511799999999 41.732397, -70.7172020701806 41.7343210670018, -70.718739 41.73574, -70.7229591182648 41.7340674057088, -70.7246106713291 41.7334128320562, -70.73003899999999 41.736407, -70.733463 41.737639, -70.733783 41.738199, -70.733687 41.738663, -70.732759 41.740071, -70.729367 41.742967, -70.72308 41.746959, -70.728313 41.751096, -70.73215999999999 41.752123, -70.73355699999999 41.753459, -70.73134999999999 41.756619, -70.730171 41.757527, -70.731464 41.764826, -70.734128 41.768247))"
701,25,025,090100,1400000US25025090100,25025090100,901,CT,446963,0,"POLYGON ((-71.085246 42.303446, -71.084923 42.304428, -71.084299 42.307015, -71.08389799999999 42.30759, -71.083254 42.308469, -71.08163399999999 42.306343, -71.080563 42.30544, -71.079561 42.30462199999999, -71.07894 42.303937, -71.07853399999999 42.303388, -71.078425 42.303227, -71.079217 42.301191, -71.078852 42.296708, -71.079538 42.296563, -71.08046 42.296388, -71.08140999999999 42.299002, -71.082914 42.298663, -71.083907 42.299709, -71.084704 42.30042299999999, -71.085903 42.301381, -71.085246 42.303446))"
702,25,025,090700,1400000US25025090700,25025090700,907,CT,1071211,0,"POLYGON ((-71.06643099999999 42.326256, -71.063553 42.330791, -71.058241 42.32973399999999, -71.05826499999999 42.328629, -71.056915 42.328035, -71.05686799999999 42.326867, -71.05685 42.326289, -71.052904 42.32286999999999, -71.05245599999999 42.321466, -71.05212399999999 42.319836, -71.05257 42.319363, -71.052746 42.319303, -71.053854 42.318942, -71.056724 42.318663, -71.056726 42.31849, -71.05883399999999 42.3186, -71.059596 42.318869, -71.060846 42.319911, -71.061481 42.3205, -71.06213099999999 42.320557, -71.065383 42.321234, -71.06594 42.321499, -71.06750699999999 42.323297, -71.06643099999999 42.326256))"
703,25,025,090901,1400000US25025090901,25025090901,909.01,CT,1173210,349461,"POLYGON ((-71.05060399999999 42.320758, -71.04905099999999 42.323124, -71.04541399999999 42.323798, -71.04471599999999 42.323753, -71.043160779404 42.3231316394842, -71.044185 42.32261099999999, -71.03946728472471 42.3201841793004, -71.03325199999999 42.316987, -71.032777 42.313472, -71.03729299999999 42.310132, -71.03775500457209 42.3093079393697, -71.038383 42.309448, -71.041422 42.311083, -71.04645499999999 42.312992, -71.04829699999999 42.315941, -71.04979399999999 42.318731, -71.04984999999999 42.318933, -71.05092499999999 42.320876, -71.05060399999999 42.320758))"
704,25,025,091100,1400000US25025091100,25025091100,911,CT,423897,0,"POLYGON ((-71.059623 42.315986, -71.059544 42.316202, -71.058965 42.318121, -71.05883399999999 42.3186, -71.056726 42.31849, -71.056724 42.318663, -71.053854 42.318942, -71.052746 42.319303, -71.05257 42.319363, -71.052172 42.319024, -71.051981 42.314975, -71.052165 42.313844, -71.05315 42.311336, -71.05498299999999 42.312331, -71.055387 42.312569, -71.05720699999999 42.31296, -71.058881 42.312771, -71.060018 42.314738, -71.059623 42.315986))"
705,25,025,091800,1400000US25025091800,25025091800,918,CT,432063,0,"POLYGON ((-71.07678199999999 42.305189, -71.07391199999999 42.307681, -71.073346 42.30847, -71.072822 42.30947099999999, -71.072564 42.310067, -71.072334 42.310213, -71.070217 42.311334, -71.068416 42.31066, -71.066298 42.309163, -71.06502999999999 42.30808, -71.06649399999999 42.306709, -71.067008 42.306245, -71.068344 42.305206, -71.068798 42.304888, -71.07000099999999 42.30407, -71.071426 42.303407, -71.073117 42.304672, -71.074161 42.30491, -71.076185 42.305046, -71.07678199999999 42.305189))"
706,25,023,511701,1400000US25023511701,25023511701,5117.01,CT,3109743,5846,"POLYGON ((-71.049798 42.06806599999999, -71.045395 42.070681, -71.044057 42.071831, -71.038866 42.069765, -71.03765299999999 42.069781, -71.03693699999999 42.069918, -71.03472099999999 42.070325, -71.03063999999999 42.071069, -71.030016 42.068707, -71.029628 42.067364, -71.027643 42.066306, -71.02640199999999 42.066069, -71.024226 42.066676, -71.022763 42.062723, -71.024361 42.062334, -71.026121 42.061423, -71.027795 42.059448, -71.02885999999999 42.057559, -71.025232 42.055113, -71.02570899999999 42.054789, -71.02577599999999 42.055089, -71.036474 42.053776, -71.04429499999999 42.052832, -71.044106 42.05333, -71.045562 42.055867, -71.045756 42.059701, -71.05063699999999 42.067631, -71.049798 42.06806599999999))"
707,25,023,524101,1400000US25023524101,25023524101,5241.01,CT,26274212,734879,"POLYGON ((-71.06959499999999 42.049704, -71.058041 42.051126, -71.04429499999999 42.052832, -71.036474 42.053776, -71.02577599999999 42.055089, -71.02570899999999 42.054789, -71.022924 42.042178, -71.01759299999999 42.042832, -71.01993899999999 42.03793, -71.014675 42.037667, -71.01384899999999 42.036355, -71.01059599999999 42.034042, -71.00887999999999 42.032103, -71.008402 42.027867, -71.008883 42.026173, -71.011342 42.025894, -71.015294 42.023573, -71.02132499999999 42.027114, -71.02722299999999 42.027212, -71.031435 42.02461, -71.03063299999999 42.023041, -71.03135999999999 42.021637, -71.03064599999999 42.015908, -71.030745 42.014195, -71.02945 42.012313, -71.029782 42.00979, -71.028363 42.007102, -71.023895 42.009002, -71.022997 42.010565, -71.022685 42.012883, -71.01836999999999 42.01309, -71.015862 42.01386, -71.013317 42.009969, -71.01019099999999 42.011212, -71.005802 42.008298, -71.00309399999999 42.004807, -71.00175299999999 42.002074, -71.00271699999999 41.998053, -71.02855099999999 41.990356, -71.05418399999999 41.982716, -71.05471799999999 41.985057, -71.063867 42.024802, -71.06959499999999 42.049704))"
708,25,023,520100,1400000US25023520100,25023520100,5201,CT,8936963,169478,"POLYGON ((-70.97674099999999 42.100603, -70.963038 42.102384, -70.95505799999999 42.104246, -70.95054 42.105923, -70.949809 42.105978, -70.94874899999999 42.105937, -70.948753 42.110032, -70.948758 42.114099, -70.94935 42.12283, -70.947457 42.122836, -70.946631 42.12402, -70.940974 42.12633, -70.934629 42.128347, -70.93148699999999 42.116549, -70.92770399999999 42.112562, -70.922691 42.107277, -70.915908 42.100123, -70.92685299999999 42.098145, -70.946731 42.094552, -70.950236 42.09371, -70.958952 42.091544, -70.97541099999999 42.087467, -70.975002 42.087995, -70.975835 42.089478, -70.97537 42.094379, -70.975182 42.09479, -70.975072 42.096229, -70.97674099999999 42.100603))"
709,25,023,530801,1400000US25023530801,25023530801,5308.01,CT,22291356,1281391,"POLYGON ((-70.598603 41.875966, -70.598297 41.876389, -70.59730499999999 41.878138, -70.592156 41.88305099999999, -70.591595 41.883517, -70.586533 41.886573, -70.58323899999999 41.889913, -70.58244599999999 41.891017, -70.58171299999999 41.894429, -70.579058 41.89734199999999, -70.575986 41.902563, -70.575098 41.907917, -70.57316299999999 41.911795, -70.572851 41.913349, -70.573487 41.91525499999999, -70.572737 41.920361, -70.57212799999999 41.92169699999999, -70.56994299999999 41.924108, -70.566858 41.921741, -70.565529 41.9195, -70.564847 41.918726, -70.557131 41.916895, -70.555155 41.915387, -70.551664 41.912139, -70.550674 41.908973, -70.55073899999999 41.906398, -70.55239899999999 41.901881, -70.54978199999999 41.899712, -70.54947 41.898137, -70.54760399999999 41.896659, -70.544701 41.89479, -70.54254899999999 41.89187099999999, -70.540938 41.890881, -70.538499 41.887764, -70.536805 41.886666, -70.536221 41.885696, -70.53631799999999 41.879188, -70.537046 41.87593, -70.53558199999999 41.872423, -70.53554099999999 41.871026, -70.537131 41.866741, -70.538517 41.864354, -70.539233 41.860018, -70.53792299999999 41.85657399999999, -70.53672899999999 41.851577, -70.536721 41.849259, -70.53726 41.848427, -70.541899 41.844954, -70.544206 41.846474, -70.544932 41.848126, -70.547657 41.85113399999999, -70.550798 41.852624, -70.55506699999999 41.855838, -70.56044 41.85842, -70.56314399999999 41.860324, -70.563503 41.865002, -70.56866099999999 41.865558, -70.571538 41.866703, -70.57499299999999 41.86667, -70.57686099999999 41.865255, -70.578598 41.865002, -70.579949 41.863595, -70.583579 41.861699, -70.585441 41.859167, -70.60136199999999 41.873683, -70.598603 41.875966))"
710,25,023,530902,1400000US25023530902,25023530902,5309.02,CT,19164728,4118580,"POLYGON ((-70.620181 41.841139, -70.61970699999999 41.84329899999999, -70.618539 41.844277, -70.61448899999999 41.844168, -70.612219 41.845262, -70.607169 41.846121, -70.60436299999999 41.847834, -70.601697 41.848019, -70.597768 41.849284, -70.595269 41.849404, -70.59290299999999 41.850351, -70.59186199999999 41.853885, -70.591848 41.855859, -70.589513 41.858795, -70.586681 41.858532, -70.585441 41.859167, -70.583579 41.861699, -70.579949 41.863595, -70.578598 41.865002, -70.57686099999999 41.865255, -70.57499299999999 41.86667, -70.571538 41.866703, -70.56866099999999 41.865558, -70.563503 41.865002, -70.56314399999999 41.860324, -70.56044 41.85842, -70.55506699999999 41.855838, -70.550798 41.852624, -70.547657 41.85113399999999, -70.544932 41.848126, -70.544206 41.846474, -70.541899 41.844954, -70.540369 41.842896, -70.541235 41.840838, -70.540234 41.839566, -70.537571 41.838845, -70.53533 41.840887, -70.53314976017829 41.8396925976439, -70.536264 41.83465899999999, -70.54206499999999 41.831263, -70.54316799999999 41.82444599999999, -70.54102999999999 41.815754, -70.5372893339932 41.8108590611294, -70.545869 41.80351599999999, -70.54588699999999 41.8035, -70.548902 41.809983, -70.55103199999999 41.816153, -70.55211199999999 41.817785, -70.552662 41.821329, -70.55631 41.824564, -70.561324 41.829738, -70.561978 41.829947, -70.56526599999999 41.831202, -70.566675 41.830712, -70.568568 41.831196, -70.57194299999999 41.831314, -70.57339399999999 41.83215999999999, -70.575622 41.832303, -70.57797699999999 41.833642, -70.57880899999999 41.834658, -70.581356 41.834789, -70.58263099999999 41.833766, -70.581687 41.832045, -70.582461 41.830691, -70.586412 41.830071, -70.58727499999999 41.82702099999999, -70.589361 41.825675, -70.58977399999999 41.828555, -70.594472 41.829791, -70.61674099999999 41.834661, -70.61654899999999 41.8372, -70.619755 41.839412, -70.620181 41.841139))"
711,25,023,542101,1400000US25023542101,25023542101,5421.01,CT,89372207,2088577,"POLYGON ((-70.90059699999999 41.962733, -70.869128 41.948277, -70.860882 41.954988, -70.84564499999999 41.942722, -70.843563 41.940756, -70.82982699999999 41.927699, -70.82234099999999 41.92036, -70.81550399999999 41.913628, -70.806889 41.88827, -70.80364899999999 41.878756, -70.802481 41.875302, -70.804695 41.874892, -70.811779 41.873586, -70.809184 41.868694, -70.801551 41.862275, -70.799004 41.86118, -70.79719799999999 41.86125, -70.793926 41.85727199999999, -70.793663 41.852834, -70.794849 41.850826, -70.794466 41.849215, -70.79151399999999 41.846246, -70.79022599999999 41.84614699999999, -70.78980199999999 41.844454, -70.790842 41.84345099999999, -70.788411 41.841189, -70.787885 41.839471, -70.789714 41.837969, -70.78877799999999 41.836374, -70.786812 41.835381, -70.78456 41.833741, -70.779937 41.833548, -70.779028 41.831637, -70.77632899999999 41.832292, -70.775065 41.831559, -70.77234199999999 41.831773, -70.77025999999999 41.825777, -70.76317899999999 41.809794, -70.771806 41.808914, -70.844532 41.800344, -70.846563 41.801361, -70.84695599999999 41.804073, -70.84805899999999 41.806539, -70.84831699999999 41.811759, -70.850819 41.820271, -70.850692 41.829006, -70.85048499999999 41.831672, -70.852057 41.83382, -70.862432 41.835816, -70.86071699999999 41.83829799999999, -70.860648 41.845721, -70.857614 41.851425, -70.855216 41.852814, -70.85922099999999 41.854948, -70.861025 41.85658, -70.86821999999999 41.861256, -70.87052799999999 41.864194, -70.87370199999999 41.865968, -70.88199299999999 41.869991, -70.88797099999999 41.873853, -70.884085 41.87937, -70.876733 41.875286, -70.87951 41.880756, -70.88126099999999 41.883347, -70.882459 41.885739, -70.88033299999999 41.888454, -70.879852 41.891088, -70.877729 41.894943, -70.87759799999999 41.89608399999999, -70.877889 41.897668, -70.884241 41.906319, -70.88451999999999 41.906993, -70.884422 41.907715, -70.882915 41.911267, -70.88205599999999 41.911688, -70.88072799999999 41.912199, -70.875562 41.91566, -70.87422099999999 41.917319, -70.874567 41.918936, -70.878665 41.926562, -70.88280999999999 41.93027, -70.88412599999999 41.931978, -70.887494 41.941396, -70.888756 41.943448, -70.891543 41.945911, -70.896475 41.95641699999999, -70.89981899999999 41.960749, -70.90059699999999 41.962733))"
712,25,025,020200,1400000US25025020200,25025020200,202,CT,117995,0,"POLYGON ((-71.07234799999999 42.361372, -71.07078899999999 42.361404, -71.068736 42.361183, -71.06691599999999 42.361189, -71.06638199999999 42.361197, -71.065161 42.361201, -71.06504799999999 42.359368, -71.066306 42.359355, -71.066823 42.359352, -71.068629 42.359568, -71.070786 42.359467, -71.07212299999999 42.359465, -71.07200999999999 42.359939, -71.07234799999999 42.361372))"
713,25,025,020303,1400000US25025020303,25025020303,203.03,CT,446191,71961,"POLYGON ((-71.069478 42.369046, -71.064059 42.369001, -71.062994 42.368391, -71.05979499999999 42.368767, -71.058525 42.366952, -71.058121 42.364047, -71.057757 42.363616, -71.062195 42.362258, -71.062911 42.361229, -71.063721 42.361241, -71.063716 42.362198, -71.064999 42.362395, -71.065139 42.363237, -71.065355 42.364092, -71.06522 42.364562, -71.06894699999999 42.365618, -71.067606 42.366426, -71.07057499999999 42.368015, -71.069478 42.369046))"
714,25,025,030300,1400000US25025030300,25025030300,303,CT,683813,242405,"POLYGON ((-71.062911 42.361229, -71.062195 42.362258, -71.057757 42.363616, -71.056105 42.362402, -71.05542 42.361957, -71.054925 42.362046, -71.053826 42.36330299999999, -71.052111 42.363676, -71.051647 42.36311, -71.05121299999999 42.363847, -71.05109 42.364175, -71.04638899999999 42.363935, -71.045918 42.361164, -71.0455 42.359825, -71.04556599999999 42.359733, -71.049595 42.35449699999999, -71.05105999999999 42.355131, -71.05085099999999 42.356671, -71.05215799999999 42.358666, -71.053518 42.358356, -71.05575899999999 42.356913, -71.05771 42.356777, -71.05873699999999 42.356988, -71.05829 42.35741, -71.06151 42.358336, -71.062642 42.357977, -71.06287499999999 42.359483, -71.062911 42.361229))"
715,25,027,739100,1400000US25027739100,25027739100,7391,CT,19269608,1759983,"POLYGON ((-71.753514 42.26749299999999, -71.752218 42.267796, -71.750742 42.267908, -71.750095 42.265063, -71.747173 42.262573, -71.74328 42.263434, -71.73797399999999 42.263497, -71.733655 42.263889, -71.732305 42.267103, -71.73447999999999 42.269571, -71.734048 42.270617, -71.729889 42.27199, -71.72678599999999 42.276352, -71.712746 42.276901, -71.71118299999999 42.276871, -71.71052499999999 42.276833, -71.70639899999999 42.276573, -71.69761099999999 42.277324, -71.679593 42.2798, -71.677331 42.280431, -71.672933 42.281799, -71.671572 42.280322, -71.670115 42.278763, -71.662706 42.270684, -71.659142 42.266796, -71.670633 42.26108199999999, -71.676441 42.254172, -71.67445499999999 42.252365, -71.70465899999999 42.248362, -71.711404 42.245138, -71.717986 42.245058, -71.73123699999999 42.241286, -71.741961 42.24313, -71.746078 42.243838, -71.749967 42.251813, -71.751192 42.254247, -71.752269 42.260189, -71.75286299999999 42.263596, -71.753514 42.26749299999999))"
716,25,027,739300,1400000US25027739300,25027739300,7393,CT,2716033,0,"POLYGON ((-71.73602099999999 42.276818, -71.734882 42.277807, -71.732862 42.282677, -71.730918 42.284028, -71.726883 42.286289, -71.725993 42.286912, -71.71532999999999 42.29637, -71.713661 42.296637, -71.712052 42.291311, -71.71199399999999 42.290795, -71.71166199999999 42.288199, -71.71175599999999 42.285868, -71.711896 42.280843, -71.71118299999999 42.276871, -71.712746 42.276901, -71.72678599999999 42.276352, -71.738524 42.27565, -71.73602099999999 42.276818))"
717,25,027,739400,1400000US25027739400,25027739400,7394,CT,10094545,44802,"POLYGON ((-71.71493199999999 42.300573, -71.712344 42.300424, -71.711446 42.302998, -71.706841 42.308418, -71.69942 42.310981, -71.69412199999999 42.313138, -71.68989499999999 42.313804, -71.686961 42.314983, -71.680421 42.305171, -71.68025399999999 42.304234, -71.676996 42.286148, -71.672933 42.281799, -71.677331 42.280431, -71.679593 42.2798, -71.69761099999999 42.277324, -71.70639899999999 42.276573, -71.71052499999999 42.276833, -71.71118299999999 42.276871, -71.711896 42.280843, -71.71175599999999 42.285868, -71.71166199999999 42.288199, -71.71199399999999 42.290795, -71.712052 42.291311, -71.713661 42.296637, -71.71364 42.298362, -71.71493199999999 42.300573))"
718,25,023,524102,1400000US25023524102,25023524102,5241.02,CT,13419298,171742,"POLYGON ((-71.031435 42.02461, -71.02722299999999 42.027212, -71.02132499999999 42.027114, -71.015294 42.023573, -71.011342 42.025894, -71.008883 42.026173, -71.008402 42.027867, -71.00887999999999 42.032103, -71.01059599999999 42.034042, -71.01384899999999 42.036355, -71.014675 42.037667, -71.01993899999999 42.03793, -71.01759299999999 42.042832, -70.996674 42.045401, -70.989428 42.04629, -70.98715899999999 42.046568, -70.986473 42.04334, -70.98635899999999 42.042814, -70.98388299999999 42.031187, -70.98334299999999 42.028652, -70.979585 42.010999, -70.978786 42.007395, -70.98096699999999 42.00675, -70.990607 42.003908, -71.00271699999999 41.998053, -71.00175299999999 42.002074, -71.00309399999999 42.004807, -71.005802 42.008298, -71.01019099999999 42.011212, -71.013317 42.009969, -71.015862 42.01386, -71.01836999999999 42.01309, -71.022685 42.012883, -71.022997 42.010565, -71.023895 42.009002, -71.028363 42.007102, -71.029782 42.00979, -71.02945 42.012313, -71.030745 42.014195, -71.03064599999999 42.015908, -71.03135999999999 42.021637, -71.03063299999999 42.023041, -71.031435 42.02461))"
719,25,023,525104,1400000US25023525104,25023525104,5251.04,CT,16722191,188163,"POLYGON ((-71.00743 41.95985, -71.00528899999999 41.967382, -71.002724 41.97217699999999, -71.00228 41.973783, -70.999287 41.975251, -70.996245 41.97808, -70.991029 41.985366, -70.989458 41.98665, -70.98685999999999 41.986951, -70.984585 41.98294, -70.982254 41.982011, -70.981381 41.983224, -70.97813599999999 41.987435, -70.973038 41.986551, -70.969821 41.983975, -70.96571999999999 41.982294, -70.963911 41.983377, -70.961029 41.979873, -70.95620000000001 41.970568, -70.96184099999999 41.968893, -70.96235299999999 41.965588, -70.961398 41.964675, -70.960464 41.960541, -70.958703 41.958726, -70.96044999999999 41.954023, -70.963331 41.952177, -70.963858 41.950804, -70.968322 41.948754, -70.96565 41.936751, -70.968518 41.938508, -70.973598 41.940107, -70.976063 41.939395, -70.98025299999999 41.940339, -70.98731099999999 41.93737, -70.987347 41.936284, -70.993453 41.935906, -70.994671 41.936586, -70.996651 41.940272, -71.002419 41.947648, -71.004008 41.950938, -71.004925 41.95441, -71.00738299999999 41.959324, -71.00743 41.95985))"
720,25,023,525204,1400000US25023525204,25023525204,5252.04,CT,15235993,323927,"POLYGON ((-70.96377199999999 41.983437, -70.960662 41.98534, -70.96087899999999 41.987975, -70.95635899999999 41.990006, -70.956164 41.992787, -70.95322399999999 41.990155, -70.951702 41.989954, -70.942436 41.990299, -70.940451 41.99294099999999, -70.93760899999999 41.993389, -70.930401 41.99278, -70.92633499999999 41.993086, -70.921261 41.995117, -70.91768499999999 41.998886, -70.916394 41.999369, -70.914215 41.998982, -70.91354 41.997564, -70.90857699999999 41.996175, -70.903763 41.99660799999999, -70.899187 41.996371, -70.89977499999999 41.988284, -70.901399 41.982981, -70.91148 41.980227, -70.91222599999999 41.978448, -70.911726 41.977007, -70.908624 41.974238, -70.908869 41.972411, -70.90727699999999 41.970199, -70.907285 41.967472, -70.90853299999999 41.966387, -70.910827 41.966009, -70.909853 41.96418, -70.91248299999999 41.963127, -70.91343499999999 41.963358, -70.91480899999999 41.962138, -70.91354799999999 41.961306, -70.914722 41.960991, -70.917413 41.961906, -70.91962199999999 41.96206, -70.920379 41.96313, -70.92178899999999 41.962478, -70.922837 41.959564, -70.92377999999999 41.959022, -70.92823799999999 41.960178, -70.93206099999999 41.959104, -70.93393499999999 41.957026, -70.93436799999999 41.955259, -70.94181499999999 41.959196, -70.93983899999999 41.960955, -70.94126799999999 41.963507, -70.94429 41.962968, -70.94350899999999 41.96394, -70.944845 41.967279, -70.94857399999999 41.96662999999999, -70.948413 41.962884, -70.95202999999999 41.962277, -70.95620000000001 41.970568, -70.961029 41.979873, -70.963911 41.983377, -70.96377199999999 41.983437))"
721,25,027,755100,1400000US25027755100,25027755100,7551,CT,3073702,372313,"POLYGON ((-71.908683 42.053563, -71.907392 42.053626, -71.89941 42.056128, -71.89778299999999 42.058049, -71.893299 42.057929, -71.89051499999999 42.056098, -71.883404 42.054207, -71.882132 42.061836, -71.88211699999999 42.05856199999999, -71.87988299999999 42.057527, -71.88047299999999 42.051783, -71.88396899999999 42.050678, -71.88717299999999 42.050812, -71.88742599999999 42.049266, -71.886332 42.045951, -71.88731 42.043169, -71.88750899999999 42.041854, -71.889073 42.037564, -71.89035 42.039235, -71.89198399999999 42.039192, -71.894238 42.035945, -71.895945 42.037465, -71.89782099999999 42.037773, -71.89980799999999 42.039343, -71.90342799999999 42.040175, -71.90262 42.04372, -71.903561 42.04444, -71.905745 42.043893, -71.907342 42.045682, -71.908371 42.048661, -71.908683 42.053563))"
722,25,027,756101,1400000US25027756101,25027756101,7561.01,CT,35005291,908284,"POLYGON ((-72.04681599999999 42.134925, -72.02401499999999 42.141786, -72.02943999999999 42.174426, -72.01860000000001 42.175699, -72.019886 42.183762, -71.99233099999999 42.185645, -71.9903 42.18136, -71.990061 42.176803, -71.988947 42.174974, -71.986891 42.173966, -71.984978 42.173879, -71.977807 42.174306, -71.97722399999999 42.171211, -71.977986 42.167959, -71.976928 42.163286, -71.97336299999999 42.156153, -71.972346 42.154722, -71.970855 42.153475, -71.967995 42.151476, -71.967832 42.151156, -71.96760399999999 42.148086, -71.969206 42.145679, -71.97009899999999 42.137916, -71.969973 42.136785, -71.96945599999999 42.132551, -71.972308 42.13253599999999, -71.974605 42.131168, -71.975284 42.129717, -71.97603699999999 42.125572, -71.97921599999999 42.123594, -71.98313499999999 42.120262, -71.98374699999999 42.120758, -71.98823999999999 42.121613, -71.99507 42.120772, -71.996871 42.119816, -72.00057699999999 42.12099, -72.00370699999999 42.119299, -72.00502899999999 42.11715299999999, -72.00723499999999 42.116019, -72.010037 42.115378, -72.011692 42.116426, -72.01350000000001 42.11013, -72.017725 42.101706, -72.027286 42.105027, -72.02549499999999 42.10793, -72.027603 42.107406, -72.029051 42.115115, -72.03175999999999 42.114388, -72.030844 42.109798, -72.035995 42.108239, -72.03618999999999 42.109483, -72.03907599999999 42.109058, -72.039613 42.11230399999999, -72.04201399999999 42.111645, -72.04561099999999 42.129151, -72.04657 42.133734, -72.04681599999999 42.134925))"
